blockSizeMb,bps
0.28142054,4.33
0.28141545,4.27
0.28413225,4.27
0.28829631,4.27
0.29225725,4.27
0.29802091999999997,4.27
0.30180412,4.27
0.30289632,4.2
0.30849353999999996,4.2
0.31364269,4.13
0.31667013,4.2
0.31819195,4.2
0.32166285,4.13
0.32585640000000005,4.13
0.34754503000000003,4.07
0.36434558,3.93
0.3671549,3.93
0.369496,3.93
0.37084558,3.93
0.37214007,3.93
0.37165333,3.87
0.37226971000000003,3.87
0.37297014,3.87
0.37194727,3.93
0.37375462,3.87
0.37459514,3.87
0.37498738,3.87
0.37670872,3.8
0.37702232,3.8
0.37824819,3.8
0.3768085,3.87
0.37918997,3.87
0.37579988000000003,3.87
0.37504340999999997,3.87
0.37622014000000004,3.87
0.37062523999999997,3.93
0.37095575,3.93
0.37493134,3.87
0.37585346000000003,3.8
0.37378264,3.87
0.37229772,3.87
0.37243781,3.87
0.37059769,3.93
0.37023964000000004,3.93
0.36908286,3.93
0.36977141999999996,3.93
0.36800871,3.93
0.36993668,3.93
0.36913795,3.93
0.3655299,3.93
0.36977141999999996,3.93
0.36836676,3.93
0.36678767,4.0
0.367871,3.93
0.367871,4.0
0.37004685,3.93
0.36861464,3.93
0.36990914,3.93
0.3696888,3.93
0.37084558,3.93
0.35349364,3.93
0.33669762,4.0
0.33734762,4.0
0.34376637,4.0
0.35123493,3.93
0.3556968,3.93
0.35916714,3.93
0.36324766999999997,3.87
0.36855908000000004,3.93
0.37218517,3.87
0.37487483,3.87
0.37854509000000003,3.87
0.38406448,3.87
0.38970823,3.8
0.39506788,3.8
0.41622163,3.8
0.43987327000000004,3.67
0.44282782,3.67
0.44223691,3.67
0.440671,3.67
0.43830736,3.67
0.44310247999999997,3.6
0.44463009000000003,3.67
0.44403535,3.6
0.4438548,3.6
0.44498464,3.67
0.44794739,3.6
0.44490804,3.6
0.44427609,3.6
0.44557007,3.6
0.44253072,3.6
0.44536873,3.67
0.44335964,3.67
0.44469739,3.6
0.44338918,3.67
0.44532933,3.6
0.44389145,3.67
0.44201915,3.6
0.442946,3.67
0.44259145,3.67
0.44271128000000004,3.6
0.44569044,3.6
0.45089646,3.6
0.4527923,3.6
0.45350543,3.53
0.45844175,3.53
0.4576835,3.47
0.45927725,3.47
0.4596835,3.47
0.46177725,3.47
0.465121,3.47
0.46804746999999997,3.4
0.47127725,3.47
0.47094697999999996,3.4
0.476096,3.33
0.4791835,3.33
0.4829535,3.33
0.48603171,3.27
0.484091,3.33
0.482791,3.33
0.481686,3.33
0.45788298,3.4
0.44625294,3.4
0.45049069,3.4
0.45804216,3.4
0.46559363,3.4
0.47187058000000004,3.33
0.47813843,3.27
0.48284761,3.27
0.48841308,3.33
0.48981058,3.33
0.49192308,3.33
0.49465308,3.33
0.4998272,3.27
0.50762057,3.27
0.5153731699999999,3.2
0.54756877,3.2
0.56864494,3.13
0.58056937,3.07
0.57753133,3.07
0.5708546999999999,3.07
0.57043078,3.07
0.5720678100000001,3.13
0.57023536,3.13
0.57043078,3.07
0.5703248000000001,3.07
0.57191448,3.07
0.5706780699999999,3.07
0.56957845,3.13
0.5667433399999999,3.13
0.5633111,3.2
0.5635970600000001,3.13
0.5637007900000001,3.13
0.55271475,3.2
0.55278246,3.2
0.5533918299999999,3.2
0.55235824,3.27
0.54946475,3.2
0.55359496,3.2
0.55403506,3.2
0.5517668299999999,3.2
0.55156233,3.27
0.55945173,3.2
0.56866448,3.07
0.56997154,3.07
0.57431665,3.07
0.5727976300000001,3.07
0.57500664,3.13
0.5707194,3.13
0.56700415,3.07
0.5669162099999999,3.13
0.5688869599999999,3.13
0.57615361,3.07
0.57721339,3.07
0.58427861,3.07
0.5876793299999999,3.0
0.59803009,2.93
0.59331267,3.0
0.5882704599999999,3.07
0.5854796999999999,3.07
0.58753489,3.0
0.5880765600000001,3.0
0.5393788,3.07
0.54142772,3.07
0.5554875,3.07
0.56698731,3.0
0.56778176,3.0
0.56536231,3.0
0.5655554300000001,3.07
0.57059842,3.0
0.5743163,3.07
0.57233804,3.07
0.57272663,3.07
0.5713068299999999,3.13
0.57615326,3.07
0.58039239,3.07
0.5966070699999999,3.07
0.6693274,2.87
0.68571326,2.8
0.681496,2.8
0.67488263,2.87
0.6709901899999999,2.87
0.66395339,2.93
0.6735599499999999,2.87
0.6611835,2.93
0.666871,2.93
0.66940298,2.87
0.6709524,2.87
0.6784394499999999,2.8
0.67749019,2.87
0.67522274,2.87
0.6604079300000001,2.93
0.641521,3.0
0.63334654,3.07
0.63362915,3.07
0.63203948,3.07
0.637296,3.0
0.64000433,3.0
0.64112378,3.0
0.645096,3.0
0.641521,3.0
